# sdss_name            Plate   MJD     FiberID   ThingID     z_dr12               i                    i_err          W3                   W3_snr   cc_flags   bal_flag_vi   f1450                alpha_civ                alpha_nv                alpha_all              alphae_all             alpha_allc              alphae_allc            rew                  rewe                  rewc                   reww                 fwhm                 fwhme                fwhmc                fwhmw                sigma                peak                   peaksnr               rat                     wcent                wciv0                wcore                wcoree                shift                 asy                      kt75                  kt80                  rew_di                 rewe_di               fwhm_di              qflag   rew_nv               frat_nv_civ           nvflag  
  084556.42+314528.3   5185    55978   764       382783568   4.46                 20.104636212         0.036881156    17.497               2.4      0000       0             1.2647560149046464   -0.42225534309938756     -0.6368108661289597     -99.0                  -99.0                  -99.0                   -99.0                  4.719725312305503    1.7516067958680257    2.930472554152854      1.789252758152649    3947.852409021883    1301.1281954757414   3455.523080882893    7655.717165456517    2569.05311649475     0.1875426250129435     0.9124672801557634    0.2266146857287029      1545.7484102754818   1542.2641943158806   1541.213484841448    3.8267768520626952    11.971132986169257    0.13459861468152895      0.40004274107844073   0.30598131656772387   4.073691858626262      1.2850447515136991    10855.35705611386    0       17.340800254147602   4.173594881248838     0       
  103849.27+551337.4   6704    56388   646       508564351   3.8480344282144574   20.109014171         0.045937501    -99.0                0.8      0000       0             1.0653832952797744   -1.395459758713136       -1.5020272493631674     -99.0                  -99.0                  -99.0                   -99.0                  4.4284808775157245   1.9597506076240772    4.428470669442741      0.0                  3375.499653850601    1156.6816041161744   3374.6840950447872   10809.587350433152   1433.6116130549792   0.23862898106513059    0.8398041665574183    7.196373416555217E-7    1532.836000081075    1532.8360342170226   1532.8359584100824   2.4341793174832915    0.0                   -0.011032934605004718    0.4554777944604059    0.37231140847556826   2.3015675276255934     1.773595603686213     13343.375056466763   0       9.195768125549904    2.9026835623768923    0       
  120956.57+062657.0   4831    55679   962       169571601   2.3226953268842943   20.12733399          0.038549885    -99.0                -1.7     0000       0             2.962929259256837    -1.4433512074569559      -1.4411818855191303     -1.7429457086993516    0.14416737659439993    -1.1961580648461272     0.175360592336937      3.918263772003435    1.1457087282313712    3.918263772003435      0.0                  2837.7312454288185   720.5505513693449    2837.1823967828445   0.0                  1205.4044166374517   0.2511358067290031     1.6786883741337673    0.0                     1534.378292855012    1534.3779595531155   1534.3782521726587   1.8979608369794265    0.0                   0.00783274934593193      0.45539462699474115   0.37222529325050474   3.653559927137394      1.7346873093782094    6512.285016116961    2       6.191855819287893    2.1934474836074394    0       
  114958.53+375115.0   4653    55622   926       420018783   4.363615873119934    20.133038595000002   0.037065789    17.686999999999998   2.3      0000       0             1.1946228574400237   -1.1846607395984345      -1.2809204948856379     -99.0                  -99.0                  -99.0                   -99.0                  1.8668076600423273   1.6121949116467       1.866806137386631      0.0                  4436.317611849536    2400.07087668296     4435.772306721597    12324.255205571719   1884.132702887369    0.07653010842898054    0.3281709405950094    2.935694954172446E-7    1526.721702950015    1526.7216400729085   1526.721658493286    6.485550897420617     0.0                   0.00380236300915564      0.45551326996059194   0.3722634557510712    -2.3967646947749017    1.525266396196965     10833.676435187428   2       13.85955866828614    9.91973984522877      0       
  090030.40+315518.0   5184    56352   883       383434580   2.79197071850274     20.13573982          0.041822851    -99.0                1.9      0000       0             1.3668339153994715   -1.139442210620261       -1.2930035490841671     -1.425155909016879     0.13867886106289248    -1.1219977368922702     0.11606695114691097    2.2609546276222576   1.580968011530261     2.260954287859947      0.0                  3350.689091669292    1718.4652086459148   3350.0996054801326   10770.463500684078   1423.1571833952305   0.12272592348925992    0.42067389716160203   4.6741939192814636E-8   1526.716605917989    1526.7164444547816   1526.7165653204163   3.9410582727465417    0.0                   0.006688332625709874     0.4554814244520773    0.3722387844694521    3.121055378436722      1.8209612759782277    20217.875560876117   1       12.869842329090902   7.612091347912097     0       
  090919.50+564745.7   5723    56597   306       515296926   3.0982134257193708   20.150900099999998   0.037358426    -99.0                1.5      0000       0             1.6403573033835137   -0.9704568947475697      -1.1807959553215313     -1.4415950895704899    0.17986019458123884    -1.1114821213897568     0.1490238314865393     4.143250220967239    1.0511799604942482    2.062691673477325      2.0805585474899138   3105.244136817816    720.6748072311918    2541.057873778136    6539.345982981146    2341.996335665288    0.19238349376025754    0.864221434765782     0.30073227855063595     1524.3366290314073   1520.1694841490241   1519.0571017200796   2.3333324030933307    10.510141073534827    0.27957143133238005      0.3317103748155031    0.24824281184503252   2.3328205235775386     1.3918003773579886    5656.678328647309    0       4.162057079004096    1.3098791578853932    0       
  003937.53+043025.6   4303    55508   920       150512709   2.8188894884823776   20.160373611         0.056794874    -99.0                1.9      0000       1             1.4541061823733412   -0.7174940102918117      -0.7174940102918117     -0.4568299641654778    0.09369445496544904    0.09633396231888025     0.031484291325682305   3.2310319331877655   1.7125598264631567    3.231022946889811      0.0                  2290.708262225858    988.0485860544009    2289.861856879483    8828.6758248506      973.1102713776455    0.2565862024370189     1.2727150583467166    7.213635118150418E-7    1549.9824261959259   1549.9826870696893   1549.982385228191    1.8682879812043707    0.0                   -0.015489912341915022    0.4555932627044649    0.3723542917292917    0.5726017996094015     4.2636841877136895    2459.0524615034637   2       8.910484577969306    3.226548460350316     0       
  145312.21+182831.7   5902    56042   450       275046333   3.5324036626807787   20.162298576         0.031230314    17.928               2.3      0000       0             1.7526881723027627   -1.4345953976051928      -1.4627716103307704     -99.0                  -99.0                  -99.0                   -99.0                  3.8589475117632484   1.108389465201856     3.858941789002043      0.0                  3629.3940015184567   858.9491065321806    3628.974132531264    11202.172122095633   1541.5821049260458   0.19336897264532246    1.151410432640922     4.804175007061462E-7    1553.0091927281171   1553.0090799722943   1553.009152070047    1.599220326712027     0.0                   6.328775368139876E-4     0.45547594756383436   0.37226685914143903   1.1309193952438363     1.1913271494358144    8027.309772143452    0       3.4540076066001166   1.2224384300132198    0       
  231831.56+062551.3   6169    56193   366       169069785   1.608                20.163047537         0.037183594    17.536               2.1      0000       0             4.011325419544088    -2.2252801474767274      -2.2252801474767274     -2.3527128706521583    0.1266255416768212     -1.843191910032289      0.1511364235719849     4.469404718330477    1.4330256152631844    4.46940063390209       0.0                  4228.155184370141    1074.3460052933497   4227.223365303995    12050.011061781091   1795.5794393951674   0.19226332795286458    0.9776262595149855    3.205897340598026E-7    1524.5667122112282   1524.5667158576116   1524.566668265664    2.1844657968277104    0.0                   -0.010433604256661887    0.4555318165358537    0.37238879969907696   2.5668524786888156     1.6208215102072567    5376.591978734523    0       -1.0                 -1.0                  1       
  110325.53+362914.4   4626    55647   226       412027925   3.1196511999445686   20.17354422          0.036254436    -99.0                1.7      0000       0             2.3034058273294957   -1.3386564256979523      -1.2518726338006692     -0.9837201572843371    0.12060485378388446    -0.7936645465698866     0.11268765819615618    3.9768576333547028   0.9325135730669984    3.9768500049489828     0.0                  4060.962442503991    749.4458307404836    4060.313777157793    11823.07777771876    1724.7251182248854   0.1781074667660246     1.1557438626459295    6.587541075373096E-7    1545.8506303445877   1545.8506042468493   1545.8505894712207   1.5351042764665974    0.0                   0.006724511930952966     0.4554847970327102    0.3723319232398879    2.7565008115816454     0.9619109987073267    4145.624658248633    0       10.375149456578797   3.4491335815887543    0       
  163829.76+491717.1   6318    56186   622       483777020   2.33                 20.179506919999998   0.031410761    17.799               4.1      0000       1             1.4894026541365715   -1.6806728812038776      -1.6599198111164042     -2.104269955533699     0.24900679973184764    -1.6913518580472335     0.2794206897995534     3.1378471685347398   1.4559853025984064    3.1378429881050542     0.0                  3670.089252882729    1306.1421193672627   3669.5834626487263   11262.930389361683   1558.8195353463477   0.15549515207160566    0.6345487632400441    4.3406512716826053E-7   1545.3748334808618   1545.375037678331    1545.3747925332752   2.796781204459889     0.0                   -0.005765947424778345    0.45547885101391566   0.3722874320065206    -0.2745130862786027    3.353865909366883     10482.66235672199    2       13.49370302227389    6.194376040251946     0       
  225114.39-002555.6   4205    55454   28        85239526    3.81                 20.200443700999998   0.034223061    -99.0                0.0      ""         1             0.4224757317881562   -1.638890547240657       -1.428138533192428      -99.0                  -99.0                  -99.0                   -99.0                  4.1760289726470505   -1.0                  4.176027107831109      0.0                  4657.287786467883    -1.0                 4656.395763069759    12603.994580824345   1977.823919379369    0.16308563980060573    0.23572150630582328   1.6497353106325666E-7   1552.4092310005358   1552.409027745805    1552.4091901548943   10.430240969982982    0.0                   -0.010241632855561235    0.4555719882589502    0.37236343332439686   -1.7325099718325419    4.318594714425456     20050.967637016656   2       9.807691771194726    3.231016302994943     1       
  140412.58+532259.8   7027    56448   530       501123960   3.6087691783905034   20.206791959         0.042400997    17.604               3.5      0000       0             1.5372456106507162   -1.3838894307037863      -1.312254906588         -99.0                  -99.0                  -99.0                   -99.0                  2.8595283419080864   1.264528564939428     2.859516247276987      0.0                  2594.6400128748396   917.6869912547985    2594.0508127408702   9445.268786608956    1102.2210232995433   0.2004549663038727     0.9824177409440384    1.1616190109461972E-6   1532.4776817733848   1532.4776149149475   1532.4776404519314   1.8199240529590228    0.0                   -0.007694821564267769    0.4554056967134016    0.37219764846017245   1.123901845447108      1.2757471320118041    12106.452815008191   0       6.795893247240818    3.220376708614847     0       
  160012.72+470925.4   6730    56425   36        474262168   3.138196833828068    20.21281393          0.037384115    -99.0                0.0      ""         0             1.4011647093406658   -1.6432837367195228      -1.5444559186051672     -1.6420155882547252    0.09043282835056876    -1.4549285430374026     0.12184784823670644    4.070477458285823    1.5420384270976564    4.07047179463404       0.0                  2482.461475176586    723.9893187584382    2481.751616833236    9224.320108295566    1054.5330148107923   0.29825575006942784    0.9284609217024803    3.7434805356230144E-7   1530.949575264512    1530.9492629683284   1530.9495344390616   1.5363737224119978    0.0                   -0.010772069163117215    0.4554584339992529    0.3722560035484311    3.695770278613054      1.7863821616709912    3693.724924470949    0       0.8637167298016546   0.30066030998838106   1       
  005912.49+053934.5   4421    55858   234       161367463   1.5395721559261148   20.213717676999998   0.039828513    16.869               4.4      0000       0             6.139005137828503    -2.429743243614615       -2.429743243614615      -2.4008100476236542    0.034366794005740685   -1.5794327744698191     0.0791139089069305     4.615987881025874    0.8924627480552825    4.615973948836471      0.0                  3148.170608446989    464.73734224760705   3147.882610296119    10440.154626964946   1337.3302669222408   0.2666535944418591     1.9048449123959315    9.100541260176264E-7    1540.0917881281293   1540.0917204079692   1540.0917469596063   1.0068880011088581    0.0                   0.0022223405242405665    0.4553731692877861    0.37230817637131325   3.928193037801975      0.7345318749757141    2701.445187689365    0       -1.0                 -1.0                  1       
  113415.21+392826.0   4655    55620   212       430691420   4.848182985270053    20.217044402         0.053520959    -99.0                0.0      ""         0             2.119743531571132    -1.165995827421367       -1.259324660133735      -99.0                  -99.0                  -99.0                   -99.0                  4.725070618866974    1.0479378141309728    1.6297409057970957     3.0953297130698783   2988.467936065146    933.8085589114976    2336.762306236808    10713.142889036943   3582.208843634431    0.17502835149974483    1.3761980810878136    0.3001814445025368      1525.919943215351    1530.9215242167147   1531.4224896340775   1.85073115567803      -9.806246019050866    -0.34031217439507233     0.26135968882287813   0.18233061208354523   4.642764732994692      0.7939286545896909    7177.39362658623     0       8.105080268935215    2.2753138694272432    0       
  095212.34-025602.6   3768    55564   369       55262320    3.4619130132677083   20.219736003         0.046569984    -99.0                0.8      0000       0             1.2766848550554475   -1.2196051231197749      -1.4587245396768718     -99.0                  -99.0                  -99.0                   -99.0                  3.970131234256926    1.3448418720544744    2.4019973868016704     1.5681338474552555   3146.671795058736    983.5655735936699    2752.2683614598577   6821.247556988645    2035.0662269216307   0.200469756926843      0.9314379527204832    0.20853198644576393     1537.2438881412927   1537.243469042458    1537.2434409025643   2.0110327055605044    0.0                   -0.010439353398567929    0.4169306348437422    0.3293855978670698    4.662594311219436      1.3435331577045442    9504.833337812253    0       11.72465741418912    4.038489719542754     0       
  091939.75+234500.1   5775    56009   982       317354058   2.325447075698478    20.220409489999998   0.041068524    16.107               8.8      0000       1             1.2853236404447912   0.04136204477758868      0.26852247927002476     0.32448112658360023    0.19664870319731284    0.5767800662117796      0.20666935129972752    3.0729903046634113   4.780062148602139     3.0729738334533154     0.0                  2032.9802079872477   3510.869902444159    2032.421069715538    8256.550973414965    863.8738168293014    0.27494635913052906    0.783157029900925     1.3194140171632895E-6   1551.1848614303055   1551.184596247262    1551.1848203312982   4.614561286286615     0.0                   0.006392746297912789     0.45518535521827674   0.37190061512722555   -9.18526508377181      8.062762979072325     5955.034750530232    2       5.778043629958099    1.799543316179733     0       
  144055.59+315051.7   3868    55360   886       382176476   2.9495951890574243   20.22177101          0.032762758    17.951999999999998   2.5      0000       1             1.1345659618406922   -0.22982380819940426     -0.3454718938352603     0.13644502097557581    0.24176751468326135    0.28420356384917866     0.21437733669539422    2.1326319272798067   15.297410274084903    2.1326195649252533     0.0                  2387.1480048231933   4.208230686829417E9  2386.1586535409087   9030.222346202465    1014.0607146852177   0.16252379869036734    0.5945563321387776    1.5317504371463514E-6   1546.3501586190587   1546.3499515848919   1546.3501186334904   73.72567832597234     0.0                   -0.016217702051785108    0.45557486600425123   0.372336395103381     -12.711093788253493    5.896020151701142     14687.549390389982   2       13.16114974043143    6.604622529004874     0       
  091801.12+223718.3   5771    56011   661       308537444   2.7822941546555233   20.224832839999998   0.041198727    -99.0                0.0      ""         1             1.3822871641821552   -0.17245275761583842     -0.22558746364473894    -0.4763623753284276    0.03376832095568876    -0.2362727070289298     0.04458621282699325    2.9405064203569578   1.793903539017382     2.9405005897254655     0.0                  3969.964901432383    1723.4268053427004   3969.4253585463844   11696.533224475827   1686.140962877898    0.13470885650631428    0.4740573676389861    6.729216667572292E-7    1562.8581658859064   1562.858151464548    1562.8581270589489   4.022673086963525     0.0                   -0.0062311420148675346   0.45549635373314334   0.37230925890983074   -7.019930670699978     7.656024150754461     16077.937307005552   2       9.718378427515336    3.4527817758310153    0       
  150206.74+513058.3   6720    56390   422       493439176   3.18                 20.225745279999998   0.038276944    17.105               6.3      0000       0             1.2554713324545477   -0.395969178042594       -0.4610217512184152     -0.6711358752993309    0.128268087174145      -0.43406209723498895    0.16522619009182649    4.167180882420593    1.9127917522960383    0.2722006424625206     3.894980239958072    3952.768897522754    1679.6561553512718   892.2807700056404    5674.905697235872    2334.717871594446    0.17834983914458857    0.8629739600332065    0.6998035061934715      1538.7035975894028   1538.8477694263086   1536.6213492850636   2.7829483630917986    2.227713745735807     0.11341648612892043      0.18266254709431182   0.13541073571958995   2.5429624992066238     2.555713032147772     10399.256113707197   2       10.523543735015503   2.789954826018389     0       
  002211.01+001435.3   4219    55480   802       104307058   2.76                 20.228730404         0.037957255    17.005000000000003   4.0      0000       0             1.7990076858926043   0.38435750165878063      0.3803662754773141      -0.32201865235555066   0.31356942797609794    0.16385723234124436     0.3510708022285541     4.587164929413065    1.7040199957267217    4.587162290181323      0.0                  9104.438394441013    2691.026486686741    9103.746630192201    16830.220254234766   3812.844998307023    0.0916275986186177     0.5012084753657612    3.1121724080488554E-7   1529.1722134158288   1528.9724380027167   1528.9724825684384   5.68489897121777      0.0                   -0.0013104752045749195   0.4555218329654839    0.37233304081558366   3.3663782640433055     1.6338117677276418    18765.461006194397   1       15.016379841413496   3.001097744778942     0       
  074528.44+385523.5   3670    55480   360       427263890   2.554                20.237607918         0.036619183    -99.0                1.7      0000       0             2.1887538054155806   0.07620854371158513      0.08554402278858553     -0.5403549575301481    0.35978026882935454    -0.10768233736236268    0.4033808219703897     3.0038747668746915   1.4494722603575902    3.0038747668746915     0.0                  7200.053202103573    2528.0306757297826   7199.224855931512    0.0                  3017.622466416714    0.07587493129697447    0.5493248491741004    0.0                     1518.3520416288723   1518.202585794631    1518.2024754598376   5.07258328858674      0.0                   0.0062361655534214026    0.45555304254394907   0.3723575957644884    2.9683488137488894     1.460617834848257     14228.623565506949   1       24.60391735475294    8.031959969487886     0       
  003249.00+210126.5   6181    56239   96        296398997   3.3609480389520656   20.24650301          0.057883721    17.689               2.1      0000       0             1.6845561086762944   -0.7865459587957917      -0.9565515456029111     -1.3987043260585108    0.1762878883104551     -0.8581156369279379     0.1718063262081691     3.396656221783161    0.9763448937635353    2.5674092154463812     0.8292470063367797   4275.50591963741     1058.8468769169574   4008.10551370636     11750.652060654631   2756.336741602019    0.12931470877207507    0.8970124614151106    0.09923759842895687     1529.1537903052972   1528.8851256007672   1528.8849943320884   2.3216466915872784    0.0                   -0.009690271359007734    0.43649151816279197   0.35115012700495735   4.150739783621248      0.9013565797295071    18036.131711858692   0       10.515697829366045   3.815925053588193     0       
  221309.48+262647.5   5962    56265   248       341539694   3.03                 20.252073334000002   0.032074876    -99.0                0.8      0000       1             0.7334527129938878   0.4989587093177259       0.42976648091928316     0.45718229336728644    0.05553990514966685    0.6596109171690098      0.04701079771814936    3.5707678067383535   2.141609543934302     3.5707597093465346     0.0                  2866.996903952633    1395.3747411080972   2866.146817302989    9952.179165370895    1217.7242601452783   0.2265503317820961     0.6079190637120393    6.53077155506308E-7     1548.573007542405    1548.572702208802    1548.5729666471204   2.7233156179930256    0.0                   0.012535282328822908     0.4555362725670999    0.3723087186654562    -0.803027729398309     2.524138629653655     7667.695542821176    2       14.958841247311659   3.7981328911437515    0       
  150411.05+264718.3   3872    55382   451       344807395   2.613479993470458    20.256656624         0.045018509    17.136000000000003   5.9      h0O0       0             2.4138833837781264   -1.077495309112183       -1.1046268708954259     -1.4674855511270748    0.1979434321976053     -1.235139492700382      0.22623894110729023    4.0634143323486835   0.813400975216078     2.1185011075261424     1.9449132248225414   2365.2468305566254   496.1505086537526    2004.193131803725    5733.386015749146    1995.5044706833983   0.24015003704825233    2.015034703582279     0.25686717828123146     1529.473572417431    1533.1806474233342   1533.81007085981     1.2318109043597507    -9.062287818328057    -0.21514702813591516     0.3525041002042909    0.24720924058995364   4.081919534197368      0.9991686137884787    2311.3814042668814   0       7.276749057088097    2.2826873605630214    0       
  075705.48+440001.1   4526    55559   474       456479882   3.063013802498385    20.261771813000003   0.03877338     -99.0                0.0      ""         0             1.3350723481005284   -1.3565083117636123      -1.7461629378983015     -1.7959814079703746    0.10209743338171033    -1.1598567722878441     0.14902050077864026    4.963348390798488    1.8363465797372653    4.963338448216935      0.0                  2370.782635599623    678.5678160732657    2370.1861900643335   8997.221855158163    1007.1841576566844   0.3807973195874887     1.1639669394321268    5.277145589972828E-7    1533.0926393024442   1533.0927416269055   1533.092598478639    1.437498106489117     0.0                   0.006804464621773084     0.4553318053021967    0.3721393358444218    5.029232168148155      2.0421146270535857    30535.091951610957   0       7.153309889777372    2.093582744524712     0       
  133417.03+284019.9   6491    56337   290       358661395   2.2917933464050293   20.275841688         0.035038121    -99.0                1.3      0000       0             1.7489810421163732   -0.050868344399873915    -0.6309778525060689     -0.9130917694066492    0.18171919610388507    -0.3703942872094415     0.21814921409747784    2.7964415837543757   1.1820002341198732    0.0                    2.796441091665562    8262.743731941086    1297.7329708929444   2034.8112783343956   8262.107701917006    3468.1591372901717   0.061548483930782036   0.291301383807465     0.9999992854967259      1525.5586481563964   1525.4086563800547   1525.4085249743082   11.251546171841703    0.0                   0.0021856836444382535    0.45552580958626815   0.3723267557151997    2.080696165874542      2.649714456624126     16140.645411882577   2       25.047939666486524   9.991899690797332     0       
  093027.60+003804.0   3825    55533   662       112540023   1.8452016043044075   20.287031199999998   0.068107717    -99.0                0.0      ""         0             2.955256697214216    -0.44945068236769103     -0.44945068236769103    -1.1077198360264264    0.4073716775164052     -0.5949946183400258     0.417177069798195      2.505144292068843    0.8440205143641156    0.9959320198811262     1.5092122721877168   2468.9164488196807   863.640083092979     1867.5383166083125   5502.524683320531    2094.362030333176    0.13355981917492388    0.9111716326805991    0.3734347532413308      1536.5053167467909   1541.1670065798094   1542.3532554350213   4.167562201461337     -9.707129444314296    -0.4253877506131985      0.2661767704189716    0.20700330892987148   0.7205917915780446     1.7048452564938146    14036.952820747323   0       -1.0                 -1.0                  1       
  014202.49+244725.2   5695    56191   87        327518067   2.6024544138351877   20.314253617         0.042499296    17.886000000000003   2.2      0000       0             1.8714209017533625   -1.6040384988984882      -1.2956761592236399     -1.2118604390189711    0.3339693744716737     -0.7385758698595513     0.31201443094147885    2.5719278585695737   0.9269289503112914    2.571920163416828      0.0                  2990.5126566178733   767.2387992185191    2989.9191592039074   10170.816955358181   1270.2626105369432   0.1564230124623011     1.0461949646883415    8.79554970773656E-7     1531.537089460492    1531.5369075945625   1531.5370478523535   1.7780749135842544    0.0                   0.008398767402999819     0.45546840685502654   0.3722173922670079    -0.4358494338739547    2.3095610464893466    3633.67032063868     2       6.378495136388883    3.3667651111777985    0       
  090901.80+535935.6   5729    56598   584       503629497   2.1474106301628195   20.323615847         0.037116807    -99.0                0.0      ""         1             0.634544256490624    2.3840247339766427       2.3840247339766427      2.3324542924992597     0.4998991911720667     2.679481648548703       0.5148312791244821     3.644163057338687    2.186417297716173     3.6441443987989297     0.0                  2111.0728724238234   1078.2578468714655   2110.4305877106945   8435.41974770908     896.9736752457753    0.3139982932463737     0.717860997794336     1.2809904533144532E-6   1547.8277214094458   1547.8272315087597   1547.8276804048367   1.878972155031494     0.0                   -0.01094233367741692     0.45535706566182843   0.3721699441732537    -12.903576995706317    9.015614977905198     3291.942791015569    2       -1.0                 -1.0                  1       
  125319.04+411818.1   4703    55617   196       441124203   2.801081623932638    20.329145276         0.050012413    -99.0                0.9      0000       0             1.585458413484522    -0.16347293573762423     -0.4906519546023629     -0.6068886290883141    0.0690756749097507     -0.34381214684042805    0.08143954994746669    2.6639661031913904   1.1818337875470488    2.663953527125939      0.0                  2191.9221054718955   777.9634909594256    2191.11358832914     8615.250384613393    931.2143997002638    0.22108765834565686    0.9253525388137024    1.2006449860583001E-6   1551.0359738542386   1551.0356724702588   1551.0359328480672   1.5294333378070168    0.0                   0.013037118533855847     0.4553897439759915    0.3721566743228187    -0.30678105079277884   1.4937532346319722    8897.955871813869    2       12.439950364655283   5.087273038848476     0       
  223444.90-001314.2   4203    55447   154       88259265    1.7799785347826156   20.373584019         0.035797216    17.08                3.6      0000       1             1.613333561515585    -1.2835692880380734      -1.2835692880380734     -1.1052860543935727    0.09448584122571978    -0.5005306294430466     0.06947955849643106    4.672345786961955    2.261481096063648     3.0096668234553494     1.6626789635066057   3326.4634605535334   1595.0328317928124   2971.3898495973945   7096.967817685803    2347.003336364464    0.21585169042242147    0.7926843699062159    0.19737054411927218     1555.5199403542026   1551.9442850906726   1551.1973091676027   5.5214108001966675    12.176519411648192    0.12007999397790997      0.406457338222694     0.3100820390869033    2.8815554784523556     10.812954704016203    7697.463112271622    2       -1.0                 -1.0                  1       
  001055.63+254235.6   6880    56543   829       335191165   2.8777282357154643   20.389619572         0.038808454    -99.0                0.0      ""         0             1.1807709936981712   -0.3251154214924945      -0.496196272629964      -0.8182433441948581    0.21845042565373643    -0.6101884839983902     0.25587585141495894    4.520489380161088    -1.0                  4.520489348688925      0.0                  8188.412679450031    -1.0                 8187.775664436322    16114.44967967611    3368.764874843193    0.10039723290397355    0.30901244760142266   3.537460444802096E-9    1517.300186691397    1516.8333054602895   1516.8332519008402   9.554325053619369     0.0                   0.0017628002755018198    0.45553684855529564   0.37232709050115      1.0053848316601943     2.0278680221481267    10332.947301933884   2       18.185621193927698   4.475632559590048     0       
  113701.18+315105.8   6436    56363   1000      383492158   2.38                 20.390701278         0.044569299    -99.0                1.0      0000       0             1.9001534849146637   -0.847274469803306       -0.7871639141720073     -1.1601418404147181    0.23535464960167052    -0.7766775928331352     0.27010879467234594    4.636285425174291    1.8207129387533458    4.636282125113009      0.0                  6198.512142605545    1689.0900908794665   6197.935980979828    14321.72824285001    2632.4041103564737   0.1360270030148547     0.6402047201980934    3.0803755870274896E-7   1548.3488974823276   1548.3489259401829   1548.3488915576318   3.6979524678342535    0.0                   -0.0022888681517718367   0.4555165125626695    0.37231326861910413   3.7952424932736903     1.7228426292507015    13107.164074983444   1       11.757007095514929   3.0140139889673074    0       
  130103.41+324529.3   6488    56364   400       389341265   3.0754548019692605   20.41528855          0.044375628    -99.0                0.0      0000       0             1.2366674396191701   -0.0863490641639817      -0.2507490375850558     -0.31782189248897247   0.03209085839690763    0.13360847575535217     0.05385016929774861    3.47873660803427     1.0824042654273707    3.478733156897342      0.0                  2865.292776944898    718.6002403834427    2864.7690052796484   9949.705616411795    1217.1303027420524   0.22081768764384188    1.0433353790209487    2.856408574069676E-7    1547.5523537546933   1547.5520174296726   1547.552312767562    1.403273259809891     0.0                   0.0073347126354865125    0.45537785650899976   0.3722211942873476    -0.40004611215772456   1.5088733604735542    3658.6082616219646   2       16.080872199215655   4.832560184753776     0       
  103540.54+325551.6   6447    56362   400       390145939   2.572465842711755    20.416782353         0.042042706    17.387               2.3      0000       1             1.1125394492102567   0.02958976782654414      0.02958976782654414     0.03438457297424571    0.01601250366712949    0.20817332359756854     0.0510882659103831     3.9650072335356357   2.2226470391514876    3.9649970169778928     0.0                  2003.0048827709272   1035.0498473789953   2002.2223721242608   8185.9175278360835   851.0482323740836    0.3601082368812291     1.1271767191100195    6.302406337274857E-7    1559.7545378136047   1559.7546432372815   1559.754496638307    1.4699334871408698    0.0                   0.012026430433817393     0.45530937687533624   0.37213339013733043   5.286840842287347      2.579056194845559     1130.0164725352965   0       9.631962890463814    2.413459162943558     0       
  141545.43+294923.3   6497    56329   200       368899270   2.9684698324508294   20.433197671         0.041261494    -99.0                0.8      0000       1             1.508349212824784    -0.024845847843645512    -0.1677295357231119     -0.4217069952400618    0.12173171028679493    -0.2094384214586533     0.1562479978942353     4.19035796607316     2.0740946900929056    4.190357831443178      0.0                  4126.712230563889    1572.5420804563344   4126.3140653583105   11913.638618977193   1752.7413455530627   0.18466775163590882    0.9068781081052193    1.1127779972035839E-8   1553.7043491195936   1553.7045690680543   1553.7043079560983   4.6285084354013835    0.0                   -0.0020478047887846147   0.45546815953202635   0.3722943295732127    3.0856718494324014     3.3273876194899885    2738.195157222528    2       19.730100801429288   4.837575939140651     0       
  135057.60+183230.6   5444    56038   742       274377339   2.9784239308199822   20.433776872         0.036078297    17.08                5.1      0000       1             0.7900380029014333   0.6808869103422477       0.769389049421231       0.548771811629189      0.18388328435154191    0.901775690156011       0.2164223417079457     3.6429079062425997   2.908360619879442     3.642902862067064      0.0                  2365.582024738549    1281.3502065152497   2364.9597129425497   8986.38710631967     1004.9603225067826   0.2801084617873801     0.5482889092714824    3.644022639370488E-7    1531.3104239509767   1531.3100256477492   1531.310383161406    2.936366447065722     0.0                   -0.010508479932507156    0.45540841438283874   0.3722103712218983    0.21299865172750287    4.880948975032905     2327.053500318565    2       2.6972714973051537   0.6280159208873202    1       
  150722.73+063604.0   4856    55712   114       169440970   3.0355819538043223   20.441667978         0.041741051    -99.0                0.0      ""         0             1.7546728174566835   -1.0064653907783139      -1.5162163388213856     -1.4171932713143849    0.10887211225992387    -0.801584886509997      0.07922917524245147    1.9293640746379779   1.5527687188389532    0.24888087402558975    1.6804832006123882   2337.5723033715076   3300.2676135302245   999.9999845539637    5299.999918136007    2106.474796512327    0.10285233865250998    0.47805620499032403   0.5605913182126697      1542.1463787193325   1542.1464177343332   1542.1470816843484   4.363669643449014     -8.541950967355661E-4 0.007641619613168779     0.18387616978473026   0.13948795286189783   0.1899231456045527     1.34510849307893      11017.095819316266   2       11.788312287381197   8.284745047534537     0       
